Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-10-09 00:00:00-04:00,16.458999633789062,16.55299949645996,16.065000534057617,16.472999572753906,1021000,0.0,0.0
2020-10-12 00:00:00-04:00,16.715999603271484,16.940000534057617,16.43000030517578,16.645999908447266,881000,0.0,0.0
2020-10-13 00:00:00-04:00,16.559999465942383,16.65399932861328,16.402999877929688,16.607999801635742,586000,0.0,0.0
2020-10-14 00:00:00-04:00,16.638999938964844,16.784000396728516,16.280000686645508,16.423999786376953,540000,0.0,0.0
2020-10-15 00:00:00-04:00,16.243000030517578,16.687000274658203,16.232999801635742,16.597000122070312,531000,0.0,0.0
2020-10-16 00:00:00-04:00,16.597999572753906,16.736000061035156,16.4689998626709,16.469999313354492,385000,0.0,0.0
2020-10-19 00:00:00-04:00,16.559999465942383,16.76799964904785,16.343000411987305,16.413999557495117,873000,0.0,0.0
2020-10-20 00:00:00-04:00,16.45599937438965,17.235000610351562,16.40399932861328,16.906999588012695,3116000,0.0,0.0
2020-10-21 00:00:00-04:00,17.48900032043457,18.575000762939453,17.48900032043457,18.104999542236328,2732000,0.0,0.0
2020-10-22 00:00:00-04:00,18.548999786376953,18.621000289916992,17.799999237060547,18.30500030517578,1783000,0.0,0.0
2020-10-23 00:00:00-04:00,18.32699966430664,18.496999740600586,18.118999481201172,18.43000030517578,1204000,0.0,0.0
2020-10-26 00:00:00-04:00,18.447999954223633,18.700000762939453,17.253000259399414,17.5,1688000,0.0,0.0
2020-10-27 00:00:00-04:00,17.60300064086914,17.899999618530273,17.253000259399414,17.558000564575195,1707000,0.0,0.0
2020-10-28 00:00:00-04:00,18.0,18.2450008392334,16.15999984741211,16.21500015258789,3872000,0.0,0.0
2020-10-29 00:00:00-04:00,16.23900032043457,16.707000732421875,16.17300033569336,16.195999145507812,1836000,0.0,0.0
2020-10-30 00:00:00-04:00,16.195999145507812,16.725000381469727,15.954000473022461,16.707000732421875,2361000,0.0,0.0
2020-11-02 00:00:00-05:00,16.891000747680664,16.92300033569336,16.25,16.656999588012695,1257000,0.0,0.0
2020-11-03 00:00:00-05:00,16.97599983215332,17.26099967956543,16.777999877929688,17.19499969482422,908000,0.0,0.0
2020-11-04 00:00:00-05:00,17.295000076293945,17.836000442504883,17.143999099731445,17.253000259399414,1104000,0.0,0.0
2020-11-05 00:00:00-05:00,17.850000381469727,18.360000610351562,17.78499984741211,18.167999267578125,1732000,0.0,0.0
2020-11-06 00:00:00-05:00,18.378999710083008,18.618000030517578,17.75,18.562000274658203,1585000,0.0,0.0
2020-11-09 00:00:00-05:00,18.39900016784668,18.726999282836914,18.173999786376953,18.500999450683594,3111000,0.0,0.0
2020-11-10 00:00:00-05:00,18.45800018310547,18.9689998626709,18.399999618530273,18.61400032043457,1695000,0.0,0.0
2020-11-11 00:00:00-05:00,18.81599998474121,19.32200050354004,18.725000381469727,19.215999603271484,1330000,0.0,0.0
2020-11-12 00:00:00-05:00,19.535999298095703,19.607999801635742,18.56399917602539,18.694000244140625,1767000,0.0,0.0
2020-11-13 00:00:00-05:00,18.847999572753906,19.391000747680664,18.6560001373291,19.226999282836914,1649000,0.0,0.0
2020-11-16 00:00:00-05:00,19.433000564575195,20.437000274658203,19.22100067138672,20.39299964904785,2020000,0.0,0.0
2020-11-17 00:00:00-05:00,20.415000915527344,20.968000411987305,19.95599937438965,20.81999969482422,1962000,0.0,0.0
2020-11-18 00:00:00-05:00,21.179000854492188,22.684999465942383,21.179000854492188,21.29599952697754,3780000,0.0,0.0
2020-11-19 00:00:00-05:00,21.200000762939453,21.89699935913086,20.910999298095703,21.711000442504883,1433000,0.0,0.0
2020-11-20 00:00:00-05:00,21.742000579833984,22.700000762939453,21.6200008392334,22.211000442504883,2121000,0.0,0.0
2020-11-23 00:00:00-05:00,22.700000762939453,22.700000762939453,21.437000274658203,22.076000213623047,2010000,0.0,0.0
2020-11-24 00:00:00-05:00,22.56999969482422,24.884000778198242,22.240999221801758,24.722999572753906,11204000,0.0,0.0
2020-11-25 00:00:00-05:00,25.43000030517578,27.722000122070312,25.20199966430664,27.027000427246094,8851000,0.0,0.0
2020-11-27 00:00:00-05:00,25.5,28.0,25.35099983215332,27.125999450683594,5619000,0.0,0.0
2020-11-30 00:00:00-05:00,30.030000686645508,34.75,29.899999618530273,34.277000427246094,15650000,0.0,0.0
2020-12-01 00:00:00-05:00,32.400001525878906,35.89400100708008,31.68600082397461,32.400001525878906,7987000,0.0,0.0
2020-12-02 00:00:00-05:00,32.29999923706055,33.0,31.054000854492188,32.13199996948242,4081000,0.0,0.0
2020-12-03 00:00:00-05:00,32.784000396728516,33.27899932861328,32.20600128173828,33.15999984741211,2544000,0.0,0.0
2020-12-04 00:00:00-05:00,32.6619987487793,33.72100067138672,31.738000869750977,32.79999923706055,2968000,0.0,0.0
2020-12-07 00:00:00-05:00,33.00699996948242,34.97200012207031,32.553001403808594,33.62200164794922,3540000,0.0,0.0
2020-12-08 00:00:00-05:00,31.700000762939453,31.799999237060547,28.81100082397461,28.94499969482422,14912000,0.0,0.0
2020-12-09 00:00:00-05:00,28.41200065612793,29.11400032043457,27.409000396728516,28.621000289916992,13241000,0.0,0.0
2020-12-10 00:00:00-05:00,28.517000198364258,29.177000045776367,28.238000869750977,29.033000946044922,5052000,0.0,0.0
2020-12-11 00:00:00-05:00,28.9950008392334,29.524999618530273,27.944000244140625,28.591999053955078,3756000,0.0,0.0
2020-12-14 00:00:00-05:00,29.89299964904785,30.0,27.63800048828125,27.952999114990234,8306000,0.0,0.0
2020-12-15 00:00:00-05:00,28.371000289916992,28.982999801635742,27.73900032043457,28.57900047302246,5402000,0.0,0.0
2020-12-16 00:00:00-05:00,31.270000457763672,31.5,29.799999237060547,29.91200065612793,11192000,0.0,0.0
2020-12-17 00:00:00-05:00,32.099998474121094,32.233001708984375,29.32900047302246,29.780000686645508,12493000,0.0,0.0
2020-12-18 00:00:00-05:00,29.5,30.399999618530273,28.716999053955078,30.1200008392334,13231000,0.0,0.0
2020-12-21 00:00:00-05:00,29.76300048828125,32.20000076293945,29.50200080871582,31.760000228881836,7129000,0.0,0.0
2020-12-22 00:00:00-05:00,32.69900131225586,33.59299850463867,32.0369987487793,33.150001525878906,6399000,0.0,0.0
2020-12-23 00:00:00-05:00,33.46699905395508,34.31999969482422,32.51599884033203,33.71799850463867,5941000,0.0,0.0
2020-12-24 00:00:00-05:00,33.70000076293945,33.882999420166016,32.0359992980957,32.26100158691406,2526000,0.0,0.0
2020-12-28 00:00:00-05:00,36.729000091552734,37.999000549316406,35.402000427246094,37.0,10977000,0.0,0.0
2020-12-29 00:00:00-05:00,36.70000076293945,37.124000549316406,34.400001525878906,36.606998443603516,7352000,0.0,0.0
2020-12-30 00:00:00-05:00,37.70000076293945,39.981998443603516,37.099998474121094,38.99700164794922,9352000,0.0,0.0
2020-12-31 00:00:00-05:00,39.10200119018555,39.99800109863281,37.71200180053711,38.85499954223633,7396000,0.0,0.0
2021-01-04 00:00:00-05:00,41.632999420166016,44.43899917602539,41.000999450683594,42.52199935913086,14679000,0.0,0.0
2021-01-05 00:00:00-05:00,42.10499954223633,43.84000015258789,40.6510009765625,42.862998962402344,11006000,0.0,0.0
2021-01-06 00:00:00-05:00,43.08399963378906,48.301998138427734,43.08399963378906,48.05500030517578,15360000,0.0,0.0
2021-01-07 00:00:00-05:00,52.13199996948242,55.986000061035156,50.21099853515625,53.57500076293945,22844000,0.0,0.0
2021-01-08 00:00:00-05:00,56.50699996948242,56.86600112915039,51.332000732421875,53.16400146484375,16454000,0.0,0.0
2021-01-11 00:00:00-05:00,47.2140007019043,51.198001861572266,46.45100021362305,49.54899978637695,14727000,0.0,0.0
2021-01-12 00:00:00-05:00,50.27799987792969,51.994998931884766,48.85100173950195,51.42399978637695,6718000,0.0,0.0
2021-01-13 00:00:00-05:00,50.073001861572266,52.39899826049805,49.23400115966797,51.92599868774414,6175000,0.0,0.0
2021-01-14 00:00:00-05:00,54.26100158691406,63.15999984741211,53.86199951171875,63.099998474121094,19118000,0.0,0.0
2021-01-15 00:00:00-05:00,60.709999084472656,62.284000396728516,57.400001525878906,57.80699920654297,16089000,0.0,0.0
2021-01-19 00:00:00-05:00,61.65299987792969,62.14500045776367,57.900001525878906,59.22100067138672,10378000,0.0,0.0
2021-01-20 00:00:00-05:00,57.92499923706055,58.900001525878906,53.20000076293945,55.082000732421875,12317000,0.0,0.0
2021-01-21 00:00:00-05:00,51.404998779296875,53.255001068115234,50.459999084472656,52.04600143432617,11688000,0.0,0.0
2021-01-22 00:00:00-05:00,52.500999450683594,58.25,52.5,57.702999114990234,11333000,0.0,0.0
2021-01-25 00:00:00-05:00,59.029998779296875,59.90800094604492,55.11399841308594,57.141998291015625,6834000,0.0,0.0
2021-01-26 00:00:00-05:00,55.5,56.46500015258789,54.599998474121094,55.98099899291992,4789000,0.0,0.0
2021-01-27 00:00:00-05:00,53.323001861572266,54.946998596191406,50.56999969482422,54.0099983215332,6564000,0.0,0.0
2021-01-28 00:00:00-05:00,56.130001068115234,60.53300094604492,55.1510009765625,57.8380012512207,7630000,0.0,0.0
2021-01-29 00:00:00-05:00,68.0,69.64800262451172,60.75,61.73099899291992,14354000,0.0,0.0
2021-02-01 00:00:00-05:00,62.034000396728516,63.986000061035156,58.60499954223633,63.45600128173828,5555000,0.0,0.0
2021-02-02 00:00:00-05:00,65.0009994506836,69.12799835205078,63.81700134277344,68.79199981689453,5343000,0.0,0.0
2021-02-03 00:00:00-05:00,70.16400146484375,75.38300323486328,69.5989990234375,74.11900329589844,9212000,0.0,0.0
2021-02-04 00:00:00-05:00,77.08999633789062,77.12300109863281,71.75,76.55899810791016,6365000,0.0,0.0
2021-02-05 00:00:00-05:00,77.11799621582031,80.60099792480469,74.50199890136719,80.5999984741211,7667000,0.0,0.0
2021-02-08 00:00:00-05:00,92.58300018310547,105.0,89.0009994506836,104.0999984741211,20998000,0.0,0.0
2021-02-09 00:00:00-05:00,113.77400207519531,131.5,106.54100036621094,127.29399871826172,23197000,0.0,0.0
2021-02-10 00:00:00-05:00,119.60099792480469,119.9000015258789,95.03600311279297,97.447998046875,22973000,0.0,0.0
2021-02-11 00:00:00-05:00,113.72000122070312,113.99199676513672,97.7020034790039,100.99400329589844,16132000,0.0,0.0
2021-02-12 00:00:00-05:00,101.55899810791016,104.48899841308594,96.10099792480469,103.43099975585938,7674000,0.0,0.0
2021-02-16 00:00:00-05:00,107.08399963378906,108.25700378417969,95.4229965209961,95.5,15017000,0.0,0.0
2021-02-17 00:00:00-05:00,93.94999694824219,95.4000015258789,87.80000305175781,94.18000030517578,18156000,0.0,0.0
2021-02-18 00:00:00-05:00,92.69000244140625,96.0,90.20600128173828,92.77799987792969,7932000,0.0,0.0
2021-02-19 00:00:00-05:00,94.5,100.80000305175781,91.45899963378906,96.37200164794922,11531000,0.0,0.0
2021-02-22 00:00:00-05:00,87.0999984741211,93.22799682617188,86.5,87.5999984741211,7659000,0.0,0.0
2021-02-23 00:00:00-05:00,80.0009994506836,80.15799713134766,66.0,69.12300109863281,18755000,0.0,0.0
2021-02-24 00:00:00-05:00,73.4000015258789,82.21499633789062,71.58799743652344,81.76899719238281,12005000,0.0,0.0
2021-02-25 00:00:00-05:00,84.09400177001953,84.5,72.61000061035156,73.16100311279297,7841000,0.0,0.0
2021-02-26 00:00:00-05:00,68.71199798583984,80.40599822998047,68.11399841308594,75.04100036621094,11784000,0.0,0.0
2021-03-01 00:00:00-05:00,79.83999633789062,80.5,75.88800048828125,78.24400329589844,7608000,0.0,0.0
2021-03-02 00:00:00-05:00,81.51000213623047,81.7490005493164,74.10700225830078,74.8499984741211,6440000,0.0,0.0
2021-03-03 00:00:00-05:00,78.1780014038086,79.80000305175781,72.78099822998047,73.15699768066406,7721000,0.0,0.0
2021-03-04 00:00:00-05:00,71.2979965209961,73.79900360107422,61.0,64.56600189208984,12206000,0.0,0.0
2021-03-05 00:00:00-05:00,65.76499938964844,66.30000305175781,53.72200012207031,62.02399826049805,13548000,0.0,0.0
2021-03-08 00:00:00-05:00,64.5009994506836,66.94599914550781,61.70000076293945,62.41899871826172,6721000,0.0,0.0
2021-03-09 00:00:00-05:00,68.65699768066406,73.5479965209961,68.17500305175781,71.5989990234375,8736000,0.0,0.0
2021-03-10 00:00:00-05:00,75.0,75.90299987792969,71.0999984741211,75.65499877929688,6430000,0.0,0.0
2021-03-11 00:00:00-05:00,77.5,80.5,76.11299896240234,80.375,5285000,0.0,0.0
2021-03-12 00:00:00-05:00,75.9800033569336,81.0,75.00299835205078,78.4000015258789,4676000,0.0,0.0
2021-03-15 00:00:00-04:00,78.83300018310547,80.9000015258789,76.36699676513672,76.9010009765625,4375000,0.0,0.0
2021-03-16 00:00:00-04:00,75.87899780273438,77.0,70.14299774169922,72.42900085449219,4151000,0.0,0.0
2021-03-17 00:00:00-04:00,70.2229995727539,78.50700378417969,69.8270034790039,77.0989990234375,5432000,0.0,0.0
2021-03-18 00:00:00-04:00,75.4520034790039,80.89900207519531,72.8010025024414,73.20500183105469,6195000,0.0,0.0
2021-03-19 00:00:00-04:00,74.9530029296875,78.5270004272461,71.4540023803711,77.7040023803711,9565000,0.0,0.0
2021-03-22 00:00:00-04:00,76.72000122070312,77.5,72.1500015258789,72.45600128173828,4988000,0.0,0.0
2021-03-23 00:00:00-04:00,71.68099975585938,73.53500366210938,67.0009994506836,67.72100067138672,7169000,0.0,0.0
2021-03-24 00:00:00-04:00,70.53199768066406,71.05000305175781,61.52199935913086,62.15700149536133,7068000,0.0,0.0
2021-03-25 00:00:00-04:00,58.06999969482422,62.641998291015625,56.599998474121094,62.090999603271484,8816000,0.0,0.0
2021-03-26 00:00:00-04:00,62.599998474121094,64.2300033569336,60.03799819946289,62.400001525878906,5241000,0.0,0.0
2021-03-29 00:00:00-04:00,65.88600158691406,66.29299926757812,62.722999572753906,63.13399887084961,4431000,0.0,0.0
2021-03-30 00:00:00-04:00,64.24600219726562,66.68000030517578,62.03099822998047,65.39800262451172,5626000,0.0,0.0
2021-03-31 00:00:00-04:00,64.76100158691406,69.4209976196289,64.13800048828125,67.87999725341797,5615000,0.0,0.0
2021-04-01 00:00:00-04:00,68.84600067138672,72.58300018310547,68.74600219726562,70.35600280761719,4024000,0.0,0.0
2021-04-05 00:00:00-04:00,70.9749984741211,73.60399627685547,69.3290023803711,72.05500030517578,4859000,0.0,0.0
2021-04-06 00:00:00-04:00,72.11900329589844,72.11900329589844,67.6989974975586,70.45800018310547,5937000,0.0,0.0
2021-04-07 00:00:00-04:00,67.80000305175781,69.55699920654297,65.19999694824219,65.62000274658203,4522000,0.0,0.0
2021-04-08 00:00:00-04:00,67.06999969482422,70.27100372314453,66.43800354003906,69.01200103759766,4361000,0.0,0.0
2021-04-09 00:00:00-04:00,70.9990005493164,72.0,68.94599914550781,71.0999984741211,3447000,0.0,0.0
2021-04-12 00:00:00-04:00,73.51899719238281,74.59400177001953,70.48500061035156,71.8239974975586,4812000,0.0,0.0
2021-04-13 00:00:00-04:00,74.5,86.9990005493164,73.47899627685547,84.85399627685547,17022000,0.0,0.0
2021-04-14 00:00:00-04:00,88.0979995727539,88.20999908447266,73.0,73.55000305175781,15825000,0.0,0.0
2021-04-15 00:00:00-04:00,75.31700134277344,75.49400329589844,70.9000015258789,74.01499938964844,6863000,0.0,0.0
2021-04-16 00:00:00-04:00,70.70999908447266,72.0,68.5,69.36199951171875,7628000,0.0,0.0
2021-04-19 00:00:00-04:00,65.00399780273438,66.5,62.349998474121094,63.75199890136719,8799000,0.0,0.0
2021-04-20 00:00:00-04:00,63.900001525878906,64.80000305175781,61.400001525878906,64.6449966430664,5524000,0.0,0.0
2021-04-21 00:00:00-04:00,62.84000015258789,66.5459976196289,62.84000015258789,65.0459976196289,4179000,0.0,0.0
2021-04-22 00:00:00-04:00,64.20099639892578,65.05000305175781,59.400001525878906,59.81999969482422,7153000,0.0,0.0
2021-04-23 00:00:00-04:00,57.5890007019043,61.84000015258789,56.900001525878906,61.30400085449219,6621000,0.0,0.0
2021-04-26 00:00:00-04:00,63.67599868774414,65.9800033569336,62.79999923706055,65.88200378417969,4791000,0.0,0.0
2021-04-27 00:00:00-04:00,67.30000305175781,68.5,65.5,67.6989974975586,5113000,0.0,0.0
2021-04-28 00:00:00-04:00,67.36000061035156,68.9000015258789,66.55000305175781,68.08200073242188,2973000,0.0,0.0
2021-04-29 00:00:00-04:00,66.5,67.5,63.79100036621094,65.5009994506836,4397000,0.0,0.0
2021-04-30 00:00:00-04:00,64.7020034790039,67.5,64.63200378417969,65.71600341796875,5597000,0.0,0.0
2021-05-03 00:00:00-04:00,67.39700317382812,67.39700317382812,63.43899917602539,63.5620002746582,4645000,0.0,0.0
2021-05-04 00:00:00-04:00,61.95100021362305,62.79999923706055,59.888999938964844,61.6879997253418,5146000,0.0,0.0
2021-05-05 00:00:00-04:00,63.0,65.1989974975586,60.88999938964844,62.345001220703125,4975000,0.0,0.0
2021-05-06 00:00:00-04:00,61.28799819946289,62.277000427246094,58.70100021362305,60.90800094604492,3552000,0.0,0.0
2021-05-07 00:00:00-04:00,60.89699935913086,63.18000030517578,60.83300018310547,62.04600143432617,3634000,0.0,0.0
2021-05-10 00:00:00-04:00,61.58599853515625,61.58599853515625,56.64699935913086,56.94599914550781,5227000,0.0,0.0
2021-05-11 00:00:00-04:00,53.5,58.499000549316406,52.52799987792969,57.69599914550781,6630000,0.0,0.0
2021-05-12 00:00:00-04:00,55.62799835205078,57.779998779296875,53.86399841308594,54.1879997253418,4216000,0.0,0.0
2021-05-13 00:00:00-04:00,51.119998931884766,54.297000885009766,47.80699920654297,48.80799865722656,9374000,0.0,0.0
2021-05-14 00:00:00-04:00,50.125999450683594,52.36199951171875,49.20000076293945,52.13100051879883,5616000,0.0,0.0
2021-05-17 00:00:00-04:00,48.400001525878906,49.95100021362305,46.88800048828125,48.935001373291016,8046000,0.0,0.0
2021-05-18 00:00:00-04:00,48.89099884033203,50.42599868774414,47.05699920654297,48.720001220703125,5982000,0.0,0.0
2021-05-19 00:00:00-04:00,42.28499984741211,45.8489990234375,41.15800094604492,45.486000061035156,15054000,0.0,0.0
2021-05-20 00:00:00-04:00,47.76599884033203,49.29999923706055,45.72800064086914,47.26599884033203,8614000,0.0,0.0
2021-05-21 00:00:00-04:00,47.17300033569336,48.766998291015625,44.777000427246094,45.051998138427734,8530000,0.0,0.0
2021-05-24 00:00:00-04:00,46.5,47.82600021362305,44.724998474121094,47.244998931884766,7575000,0.0,0.0
2021-05-25 00:00:00-04:00,46.400001525878906,47.987998962402344,45.82099914550781,46.96699905395508,6722000,0.0,0.0
2021-05-26 00:00:00-04:00,47.73400115966797,49.5989990234375,47.65399932861328,48.27899932861328,5426000,0.0,0.0
2021-05-27 00:00:00-04:00,49.20000076293945,50.20600128173828,48.50699996948242,49.3849983215332,5039000,0.0,0.0
2021-05-28 00:00:00-04:00,48.20000076293945,48.29199981689453,46.763999938964844,47.0,4775000,0.0,0.0
2021-06-01 00:00:00-04:00,47.124000549316406,48.465999603271484,46.89799880981445,47.7760009765625,4325000,0.0,0.0
2021-06-02 00:00:00-04:00,48.29999923706055,50.130001068115234,47.87200164794922,49.849998474121094,3527000,0.0,0.0
2021-06-03 00:00:00-04:00,50.119998931884766,50.198001861572266,48.400001525878906,48.86399841308594,3955000,0.0,0.0
2021-06-04 00:00:00-04:00,48.16999816894531,48.5989990234375,47.400001525878906,48.46699905395508,3172000,0.0,0.0
2021-06-07 00:00:00-04:00,48.25,48.85499954223633,46.40700149536133,46.98099899291992,6104000,0.0,0.0
2021-06-08 00:00:00-04:00,45.79999923706055,46.18899917602539,42.792999267578125,45.9379997253418,10917000,0.0,0.0
2021-06-09 00:00:00-04:00,47.0,51.56700134277344,45.558998107910156,51.29899978637695,14822000,0.0,0.0
2021-06-10 00:00:00-04:00,51.23899841308594,52.98699951171875,49.590999603271484,50.8650016784668,9537000,0.0,0.0
2021-06-11 00:00:00-04:00,51.29999923706055,52.09700012207031,50.400001525878906,51.64400100708008,5004000,0.0,0.0
2021-06-14 00:00:00-04:00,54.400001525878906,60.569000244140625,54.400001525878906,59.8489990234375,15573000,0.0,0.0
2021-06-15 00:00:00-04:00,60.20500183105469,63.582000732421875,58.91699981689453,63.05400085449219,13100000,0.0,0.0
2021-06-16 00:00:00-04:00,61.665000915527344,63.987998962402344,60.88399887084961,61.981998443603516,10395000,0.0,0.0
2021-06-17 00:00:00-04:00,61.7400016784668,64.19999694824219,61.255001068115234,63.08100128173828,8848000,0.0,0.0
2021-06-18 00:00:00-04:00,61.599998474121094,64.76499938964844,61.551998138427734,64.64600372314453,15437000,0.0,0.0
2021-06-21 00:00:00-04:00,59.91699981689453,61.400001525878906,57.70000076293945,58.367000579833984,13781000,0.0,0.0
2021-06-22 00:00:00-04:00,53.500999450683594,56.41999816894531,51.301998138427734,55.37200164794922,25670000,0.0,0.0
2021-06-23 00:00:00-04:00,57.948001861572266,58.65599822998047,55.12300109863281,55.29999923706055,10558000,0.0,0.0
2021-06-24 00:00:00-04:00,57.0,59.0,56.099998474121094,58.1879997253418,7935000,0.0,0.0
2021-06-25 00:00:00-04:00,56.74599838256836,57.12099838256836,53.98099899291992,55.005001068115234,10047000,0.0,0.0
2021-06-28 00:00:00-04:00,57.03300094604492,62.95100021362305,56.58700180053711,62.41699981689453,17298000,0.0,0.0
2021-06-29 00:00:00-04:00,65.0,69.29900360107422,64.69999694824219,66.89900207519531,16136000,0.0,0.0
2021-06-30 00:00:00-04:00,64.5009994506836,66.9000015258789,63.74300003051758,66.44999694824219,8589000,0.0,0.0
2021-07-01 00:00:00-04:00,65.05899810791016,65.7239990234375,63.71200180053711,65.08599853515625,5874000,0.0,0.0
2021-07-02 00:00:00-04:00,65.89700317382812,66.19200134277344,63.42599868774414,63.56100082397461,5276000,0.0,0.0
2021-07-06 00:00:00-04:00,65.20800018310547,65.35199737548828,62.12900161743164,63.42900085449219,4862000,0.0,0.0
2021-07-07 00:00:00-04:00,64.5,64.71700286865234,62.32099914550781,63.986000061035156,4511000,0.0,0.0
2021-07-08 00:00:00-04:00,60.29999923706055,62.527000427246094,59.46900177001953,61.84400177001953,5180000,0.0,0.0
2021-07-09 00:00:00-04:00,62.189998626708984,63.59299850463867,61.52000045776367,62.86600112915039,3940000,0.0,0.0
2021-07-12 00:00:00-04:00,63.224998474121094,63.242000579833984,58.520999908447266,58.86899948120117,8263000,0.0,0.0
